path,directory,filename,bytes,words,extension,depth,readable,is_empty,sha256,exact_duplicate_group_size,duplicate_representative,is_exact_duplicate_copy,near_duplicate_cluster,unique_document_disposition,semantic_examination_status,headings
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/08-traceability-matrix.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,08-traceability-matrix.md,12765,1582,.md,3,TRUE,FALSE,fbbb93de3459a14257b4a82286e6f71d5c42a2f50765e6da0a4d594e795d5530,7,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/08-traceability-matrix.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Traceability Matrix | Traceability Chains | 1. Identity → Primary Users | 2. Primary Users → Problem Space | 3. Problem Space → Business Capabilities | 4. Business Capabilities → Business Workflows | 5. Business Workflows → Candidate Business Concepts | 6. Evolution → Future Capabilities
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,09-business-discovery-freeze.md,4487,592,.md,3,TRUE,FALSE,c1dfad3462d93eaf6070bc556eb819183316c2fa44e110ad57f9c0a1fdfc428c,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Discovery Freeze | Freeze Principles | Frozen Artifact Inventory | Change Proposal Protocol | What Is NOT Frozen
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/11-domain-discovery-topic2.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,11-domain-discovery-topic2.md,92266,10352,.md,3,TRUE,FALSE,b30bcbe451451ab34c823d5257b0050b5dd9917acd788264577a2023766aa0dd,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/11-domain-discovery-topic2.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Domain Discovery: Topic 2 | Entity Relationships, Aggregate Boundaries & Lifecycles | Topic 1 Amendments Applied | Candidate Domain Entities (Post-Topic 1) | Core Entities | Supporting Entities | Policy Entities | Summary of Understanding"
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/12-domain-discovery-topic2-revision.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,12-domain-discovery-topic2-revision.md,62702,7033,.md,3,TRUE,FALSE,0ed1e8597ec733b16ca8f0951550125cac027815fda817bf2671b8e3626ac3c3,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/12-domain-discovery-topic2-revision.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Discovery: Topic 2 Revision | Aggregate Boundaries (Laravel Beyond CRUD Review) | Guiding Philosophy | DD2-1 (Revised): Aggregate Root Classifications | Evaluation Criteria | Evaluation Matrix | Aggregate Root Justifications | Educational Institution — Aggregate Root
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/13-domain-discovery-consolidation.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,13-domain-discovery-consolidation.md,75673,9152,.md,3,TRUE,FALSE,82d25a326e4676a9e83c11279c28c2bfe916eb56e3d605e4df2590b340be4f07,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/13-domain-discovery-consolidation.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Domain Discovery Consolidation & Pre-Behaviour Freeze | 1. Canonical Entity Register | Challenge: Are all 12 entities justified? Should any be promoted, demoted, or removed? | Consolidated Entity Register | 2. Canonical Value Object Register | Challenge: Are all 27 VOs justified? Should any be promoted to entities or removed? | Rejected Value Objects (Confirmed Rejections) | 3. Relationship Matrix"
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/14-architectural-review-global-domain.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,14-architectural-review-global-domain.md,34976,4575,.md,3,TRUE,FALSE,15eebf8a7845c74a562e971baffc4ca07f66207b0eb75555deb14dc13a1b2279,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/14-architectural-review-global-domain.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Architectural Review | Domain Discovery Normalization: Global Domain & Domain-First Constraints | Architectural Constraints (Stated for Reference) | Findings | F1: ""Government Education Agency"" — Nigeria-Specific Entity Name | F2: INV-I2 / INV-P5 — Nigeria-Specific Accreditation Type Mapping | F3: INV-2 (Original Topic 2) — ""Granted by exactly one Government Education Agency"" | F4: INV-9 — Nigeria-Scoped Qualification Recognition"
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/15-domain-discovery-topic4-behaviour.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,15-domain-discovery-topic4-behaviour.md,139882,17349,.md,3,TRUE,FALSE,8be2133dd4302515abd32ae97d4264deda9ae5577a7caf66dd89bc9125ab29cc,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/15-domain-discovery-topic4-behaviour.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Discovery: Topic 4 | Behaviour Discovery | SECTION 1 — BEHAVIOUR DISCOVERY METHOD | The Ten-Question Filter | Classification of Rejected Operations | SECTION 2 — EDUCATIONAL INSTITUTION | Existing Operations Review | `establish` — Establish a New Institution
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/16-domain-discovery-topic3.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,16-domain-discovery-topic3.md,98591,12292,.md,3,TRUE,FALSE,f6ce0caa6457b3b573ea7ef4f245c563eac474958ad2c37dca96d2dcf6d76608,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/16-domain-discovery-topic3.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Discovery: Topic 3 | Entity Attributes & Value Objects | Architectural Review Revisions Applied | Post-Revision Domain Model (Foundation) | Aggregate Roots (5) | Child Entity Types (3) | Supporting Entities (3) | Key Invariants (Revised Wording)
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/17-domain-integrity-review.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,17-domain-integrity-review.md,56794,7507,.md,3,TRUE,FALSE,208a4a7610ee77bd3ea92175ca7781200b2ca5122b0dcdd95e6e197a5445ba46,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/17-domain-integrity-review.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Integrity Review | Comprehensive Critical Design Review of Domain Discovery (Topics 1–3) | 1. Executive Assessment | 2. Strengths | S1: Pragmatic Aggregate Boundaries | S2: Jurisdiction-Based Invariant Generalization | S3: Authority-Scoped Identity | S4: Derived Attribute Discipline
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/18-domain-resolution-analysis.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,18-domain-resolution-analysis.md,67941,9103,.md,3,TRUE,FALSE,8e9a38de60815f397e77a4631f3d845042dd186e5b018280fb8451dd6b0bab0c,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/18-domain-resolution-analysis.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Executive Summary | Finding 1: Admission Pathway | Integrity Review Claim | Multi-Country Semantic Test | Nigeria | United Kingdom | United States | Germany
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/19-domain-architecture.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,19-domain-architecture.md,114709,12334,.md,3,TRUE,FALSE,0d9e019903321b227c8d399c14a8aa926e7f78c90361653145dc9a25afd4561b,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/19-domain-architecture.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Domain Architecture | Laravel Beyond CRUD + TALL Stack + Spatie Integration | 1. Architectural Principles | P1: Domain Accuracy Over Theoretical Purity | P2: Pragmatic Laravel Idioms | P3: Invariant Protection at Aggregate Boundaries | P4: Separate Domain from Application from Presentation | P5: Global-First, Nigeria-First-Dataset"
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/20-domain-architecture-validation.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,20-domain-architecture-validation.md,95160,11771,.md,3,TRUE,FALSE,333f179e116447071bec460a6704ed5576d8e6238060b4fec5f91310df8b66be,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/20-domain-architecture-validation.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Architecture Validation & ADR Review | Adversarial Review of Domain Architecture Document (18-domain-architecture.md) | 1. Review Method | Validation Framework | Review Scope | Notation | 2. Laravel Beyond CRUD Validation | LBC Core Principles vs StudyNexus Implementation
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/21-domain-architecture-frozen-baseline.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,21-domain-architecture-frozen-baseline.md,108803,12005,.md,3,TRUE,FALSE,5714e0c76d2cc9c87b61af4eea0a267ffbaf815376332f9b84d5e1c97de1ba9c,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/21-domain-architecture-frozen-baseline.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Final Frozen Architectural Baseline | Domain Architecture Correction, Freeze & Canonical Reference | 1. Correction Application Record | F1 — Namespace Inconsistency: RESOLVED | F2 — Ceremonial DomainEvent Interface: RESOLVED (Removed) | F3 — ReassignProgramme: RESOLVED (Removed from Actions) | F4 — Action Justification Inconsistency: RESOLVED | Correction Summary"
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/22-post-freeze-platform-architecture-review.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,22-post-freeze-platform-architecture-review.md,79823,8912,.md,3,TRUE,FALSE,886716950b7b3ba5a9dfcef3fedcfb467eb66b1c3860b80323d43b856f308da3,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/22-post-freeze-platform-architecture-review.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Post-Freeze Platform, Product & Search Architecture Review | 1. Executive Summary | 2. Baseline Being Protected | 3. New Requirements | 4. Domain vs Application vs Infrastructure vs Product Classification | Classification Principle | 5. RBAC Architecture | Requirement"
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/23-laravel-ecosystem-build-vs-buy-review.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,23-laravel-ecosystem-build-vs-buy-review.md,116374,13571,.md,3,TRUE,FALSE,c09fa4f087aca72d3921e8525450afef3d9edd9c719fd211c77268743be52c29,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/23-laravel-ecosystem-build-vs-buy-review.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus Laravel Ecosystem & Build-vs-Buy Review | Table of Contents | 1. Executive Summary | 2. Architectural Principle | 3. Laravel Beyond CRUD Compatibility | 4. Spatie Ecosystem Review | 4.1 Core Infrastructure Packages | 4.2 Webhook & Integration Packages
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/24-final-platform-and-capability-architecture.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,24-final-platform-and-capability-architecture.md,117115,13899,.md,3,TRUE,FALSE,217973d4b8416b598b5f2bcca737799bed40d08d73756fabbc524549ad91b9fa,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/24-final-platform-and-capability-architecture.md,TRUE,,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Document 23: Final Platform and Capability Architecture | Table of Contents | 1. Executive Summary | 2. Architectural Principles | 3. Current Frozen Architecture Preservation | 3.1 Aggregate Roots (5) — UNCHANGED | 3.2 Child Entities (3) — UNCHANGED | 3.3 Supporting Entities (3) — UNCHANGED
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/26-pre-implementation-reconciliation.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,26-pre-implementation-reconciliation.md,57858,7146,.md,3,TRUE,FALSE,fd8691af9a925206dd726cbf32983d1873304fe2f9a387ab51c558a6b0d711ad,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/26-pre-implementation-reconciliation.md,TRUE,,IMPLEMENTATION_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Document 25: Pre-Implementation Reconciliation | Table of Contents | 1. Executive Verdict | Critical Issues Found | What Is NOT Wrong | 2. Changes Required to Document 24 | Change R1: Update Tech Stack to Current Stable Versions | Change R2: Expand RBAC to Support Institution-Scoped Multi-User Administration
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/27-final-corrected-pre-implementation-blueprint.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,27-final-corrected-pre-implementation-blueprint.md,85973,10551,.md,3,TRUE,FALSE,c9a0bdaf8cc2c3e8fd18ee1440e025737e821477605e34cb57f68d57cf55a8b9,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/27-final-corrected-pre-implementation-blueprint.md,TRUE,,IMPLEMENTATION_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Document 26: Final Corrected Pre-Implementation Blueprint | Table of Contents | 1. Source of Truth Hierarchy | 2. Hard Platform Baseline (Laravel 13 + PHP 8.5) | 2.1 Core Stack | 2.2 Frontend Stack (TALL) | 2.3 Admin Stack | 2.4 Auth and Testing
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/28-package-verification-audit.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,28-package-verification-audit.md,57038,7335,.md,3,TRUE,FALSE,bcd2c53ee3004be3d6f16e80bbe72d442122502d69526a63cdc7f780cd3ebbac,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/28-package-verification-audit.md,TRUE,,IMPLEMENTATION_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"Document 27: Laravel 13 / PHP 8.5 Package & Ecosystem Verification Audit | Section 1 — Verification Method | 1.1 Principle | 1.2 Authoritative Sources | 1.3 Classification System | 1.4 Rules | Section 2 — Canonical Selected Package Register | 2.1 Adopt Now (from Document 26, Section 25.1)"
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/29-rbac-decision.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,29-rbac-decision.md,4203,461,.md,3,TRUE,FALSE,992b84c7d063f6b4a9d7db3209d98030705a650c76ad81397f1cd23e391910f7,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/29-rbac-decision.md,TRUE,,IMPLEMENTATION_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Document 29: RBAC Decision — Authoritative Role List | 1. Role Inventory | 2. Mechanism | 3. OrganizationMember Pivot Model | 4. Policy Check Pattern | 5. Superseded Decisions
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/30-data-acquisition-pipeline.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,30-data-acquisition-pipeline.md,19684,1752,.md,3,TRUE,FALSE,18c7c1d07abf6b1f66eb4a5a234f462335bc293f2356bc00e410b1a670e28c69,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/30-data-acquisition-pipeline.md,TRUE,ND-016,IMPLEMENTATION_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Document 30: Data Acquisition & Ingestion Pipeline | 1. Design Principles | 2. Source Taxonomy | 3. Architecture Overview | 4. Staging Schema | 4.1 `import_batches` | 4.2 `pending_imports` | 5. Adapter Pattern
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/HISTORICAL-README.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,HISTORICAL-README.md,5602,692,.md,3,TRUE,FALSE,5a6114b1f966f3da4b8c240b479451451d1f3b1f9594885966d2f8a1285e1f20,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/HISTORICAL-README.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Historical Documentation Archive | Purpose | Authority Rule | Known Historical Divergences | Archive Contents | Implementation Rule
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/VERIFICATION-REPORT.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,VERIFICATION-REPORT.md,39637,5124,.md,3,TRUE,FALSE,eae4fc33ca1158b08948e1fe4a6936607d4cf09917e53a4ac95cb97aa15c7b98,7,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/VERIFICATION-REPORT.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Final Pre-Pruning Verification Report | 1. Exact Six-Document Structure | Canonical Document Specifications | 01-business.md | 02-decisions.md | 03-domain.md | 04-architecture.md | 05-implementation.md
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/01-business.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical,01-business.md,48139,6076,.md,3,TRUE,FALSE,c0248291bdda23d03f2a592dd036864f15f9c7cdb47bce869fad5dd8198e7e01,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/canonical/01-business.md,TRUE,ND-015,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business (Canonical) | 1. Vision and Identity | 2. Problem Space | 2.1 Fragmentation | 2.2 Trust | 2.3 Discoverability | 2.4 Comparison | 2.5 Accessibility
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/02-decisions.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical,02-decisions.md,72903,9498,.md,3,TRUE,FALSE,09d61d48aa048c4b7c6ab9f733ef1b767935cfde024f9d62711d3e91245222da,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/canonical/02-decisions.md,TRUE,ND-001,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Decisions & Architecture Decision Records | 1. Business Discovery Decisions | 1.1 Identity & Vision (A0) | 1.2 Primary Users (A1) | 1.3 Secondary Users & Architecture Principles (A2) | 1.4 Problem Space (A3) | 1.5 Strategic Evolution (A4) | 1.6 Capabilities (A5)
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/03-domain.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical,03-domain.md,79119,9466,.md,3,TRUE,FALSE,ae3884330189a44797690b28c25d4893fc724f612edcf244c33b649bf86d58de,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/canonical/03-domain.md,TRUE,ND-012,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus -- Domain Model | 1. Domain Principles | 2. Entity Register (13) | Aggregate Roots (5) | Child Entities (4) | Supporting Entities (4) | 3. Value Objects (29) | Genuine Domain Value Objects (12)
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/04-architecture.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical,04-architecture.md,70473,8566,.md,3,TRUE,FALSE,2e4de7f0386af59074116d114a600969352d1c246af05385bdfba7ac9b88cc24,4,StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/04-architecture.md,TRUE,ND-018,ARCHITECTURE_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Architecture | 1. Architectural Principles | 2. Technology Stack | Runtime and Framework | Frontend: TALL Stack | Admin Panel | Search | Canonical Stack Summary
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/05-implementation.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical,05-implementation.md,110902,13288,.md,3,TRUE,FALSE,3f9e2e31514f0376340910e3216914fe128ec8e78752f0d8bc4a10078daedb48,1,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/05-implementation.md,FALSE,ND-019,IMPLEMENTATION_ONLY,YES,StudyNexus -- Implementation Blueprint | 1. Platform Baseline | 1.1 Core Stack | 1.2 Frontend Stack (TALL) | 1.3 Admin Stack | 1.4 Auth and Testing | 1.5 Version Rationale | 2. Project Structure
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/06-data-acquisition.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical,06-data-acquisition.md,26393,2911,.md,3,TRUE,FALSE,3a6066c6092f69cb9746a4705c9487f8cd8324d17e88ccb5398e586b63f0f876,1,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/canonical/06-data-acquisition.md,FALSE,ND-022,TECHNICAL_CONSTRAINT,YES,Data Acquisition & Ingestion Pipeline | 1. Design Principles | 2. Source Taxonomy | 3. Architecture Overview | 4. Staging Schema | 4.1 `import_batches` | 4.2 `pending_imports` | 5. Adapter Pattern
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/GLOSSARY.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2,GLOSSARY.md,11779,1392,.md,2,TRUE,FALSE,b6ebaf6e6501965ab219d2f3ceb3de7d3d51c9ebb6b0e1454b02e1226d54e680,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/GLOSSARY.md,TRUE,ND-020,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus V4.2 — Domain Glossary | Core Domain Entities | Infrastructure Entities | V4.2-Specific Concepts | Value Objects | Enums (17) | Nigerian Education Context | Technology Stack Terms
StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/ADVERSARIAL-DECISION-REVIEW.md,StudyNexus-V4.6-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,ADVERSARIAL-DECISION-REVIEW.md,132385,17708,.md,3,TRUE,FALSE,b73286d559ef25d3c76adc091092b4e1fec24f4ef8352a391c91acd73db45021,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/governance/ADVERSARIAL-DECISION-REVIEW.md,TRUE,ND-005,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Adversarial Decision Review | PART 1 — REOPEN THE FIVE DECISIONS | 1.1 BD-1 — Residual UUID Question | 1.2 BD-3 — AdmissionCycle Phase Storage | 1.3 BD-5 — External Identifier Model | 1.4 ND-5 — InformationSource Classification | 1.5 ND-4 — Provenance Model | PART 2 — SPECIAL SCRUTINY OF BD-1
